id,Watson Score,Watson Analysis,"Google Score,Magnitude",google Magnitude,LabeldetGoogle,label
747246_1,,negative,-0.7,0.7,negative,neutral
1814664_1,,positive,-0.2,0.2,neutral,neutral
1814664_2,,negative,-0.1,0.1,neutral,neutral
1814664_3,,positive,0.3,0.3,positive,neutral
1961214_1,,neutral,0.2,0.2,neutral,neutral
1961214_2,,positive,0,0,neutral,positive
2452643_1,,positive,0.7,0.7,positive,neutral
2452643_2,,neutral,-0.3,0.3,negative,neutral
2452643_3,,neutral,0,0,neutral,neutral
2423462_1,,negative,-0.3,0.3,negative,neutral
2423462_2,,neutral,0,0,neutral,neutral
2423462_3,,negative,0.5,0.5,positive,neutral
1083704_1,,neutral,0.1,0.1,neutral,neutral
1083704_2,,positive,0.4,0.4,positive,neutral
895562_1,,positive,0.1,0.1,neutral,neutral
1513373_1,,neutral,0.1,0.1,neutral,neutral
726974_1,,positive,0,0,neutral,neutral
726974_2,,neutral,-0.1,0.1,neutral,neutral
1069635_1,,neutral,0,0,neutral,neutral
1412146_1,,positive,0,0,neutral,neutral
1412146_2,,neutral,0.2,0.2,neutral,neutral
1412146_3,,positive,0.2,0.2,neutral,neutral
1412146_4,,positive,0.2,0.2,neutral,neutral
1412146_5,,negative,-0.5,0.5,negative,neutral
533296_1,,positive,0.2,0.2,neutral,neutral
533296_2,,positive,0.8,0.8,positive,neutral
533296_3,,negative,0.8,0.8,positive,neutral
533296_4,,positive,-0.1,0.1,neutral,neutral
533296_5,,neutral,0.1,0.1,neutral,neutral
533296_6,,neutral,0.1,0.1,neutral,neutral
533296_7,,negative,0,0,neutral,neutral
533296_8,,negative,-0.1,0.1,neutral,neutral
533296_9,,positive,0.2,0.2,neutral,neutral
1489050_1,,positive,0.1,0.1,neutral,neutral
1489050_2,,positive,0.2,0.2,neutral,neutral
680599_1,,negative,-0.4,0.4,negative,neutral
680599_2,,negative,-0.4,0.4,negative,neutral
680599_3,,positive,0.1,0.1,neutral,positive
2094157_1,,negative,-0.3,0.3,negative,neutral
999352_1,,neutral,0,0,neutral,neutral
999352_2,,neutral,-0.2,0.2,neutral,neutral
999352_3,,neutral,0,0,neutral,neutral
1453891_1,,positive,0.5,0.5,positive,neutral
1453891_2,,positive,0,0,neutral,neutral
1453891_3,,neutral,-0.6,0.6,negative,neutral
1453891_4,,positive,0.1,0.1,neutral,neutral
145320_1,,neutral,0,0,neutral,neutral
145320_2,,negative,-0.6,0.6,negative,neutral
724751_1,,positive,0.6,0.6,positive,neutral
289945_1,,positive,0.1,0.1,neutral,neutral
289945_2,,negative,-0.4,0.4,negative,neutral
289945_3,,neutral,0,0,neutral,neutral
289945_4,,neutral,0.3,0.3,positive,neutral
289945_5,,positive,0,0,neutral,positive
739891_1,,neutral,0,0,neutral,neutral
451707_1,,positive,0.8,0.8,positive,neutral
1984725_1,,neutral,-0.1,0.1,neutral,neutral
1984725_2,,neutral,0.2,0.5,neutral,neutral
677027_1,,positive,0.4,1.3,positive,positive
2113606_1,,neutral,-0.5,0.5,negative,neutral
2113606_2,,neutral,0,0,neutral,neutral
2113606_3,,negative,-0.5,0.5,negative,neutral
2113606_4,,negative,-0.7,0.7,negative,neutral
581437_1,,positive,0.9,1.8,positive,neutral
1540427_1,,negative,-0.1,0.1,neutral,neutral
1645534_1,,positive,0.7,2.2,positive,positive
1540427_2,,NA,0,0,neutral,neutral
1540427_3,,neutral,-0.3,0.3,negative,neutral
1540427_4,,neutral,0,0,neutral,neutral
1540427_5,,neutral,-0.6,0.6,negative,neutral
456033_1,,positive,0.9,1.9,positive,positive
1540427_6,,neutral,0,0,neutral,neutral
1540427_7,,neutral,0,0,neutral,neutral
1186476_1,,positive,0.9,0.9,positive,positive
645538_1,,positive,0,0,neutral,neutral
645538_3,,neutral,-0.2,0.2,neutral,neutral
645538_4,,negative,-0.9,0.9,negative,neutral
645538_5,,neutral,0,0,neutral,neutral
645538_6,,neutral,-0.3,0.3,negative,neutral
152270_1,,positive,0.8,1.6,positive,positive
412699_1,,positive,0.6,1.2,positive,positive
645538_8,,NA,0,0,neutral,neutral
645538_9,,negative,0.3,0.3,positive,neutral
883339_1,,positive,0.4,0.4,positive,positive
883339_2,,neutral,-0.6,0.6,negative,neutral
675234_1,,NA,0.3,0.3,positive,positive
675234_3,,positive,0.7,0.7,positive,neutral
1160849_1,,positive,0.5,0.5,positive,neutral
1160849_2,,NA,0,0,neutral,positive
1160849_3,,neutral,-0.4,0.4,negative,neutral
915538_1,,positive,0.6,0.6,positive,neutral
915538_2,,neutral,-0.1,0.1,neutral,neutral
1163773_1,,positive,0.6,0.6,positive,positive
911559_2,,positive,0.1,0.1,neutral,neutral
911559_3,,positive,0,0,neutral,positive
911559_4,,negative,0,0,neutral,neutral
914494_1,,positive,0.7,0.7,positive,positive
914494_2,,neutral,0.1,0.1,neutral,neutral
914494_3,,negative,-0.6,0.6,negative,neutral
914494_4,,negative,-0.5,0.5,negative,neutral
777136_1,,neutral,0,0,neutral,neutral
2017630_1,,positive,0,0,neutral,neutral
2017630_2,,negative,-0.6,0.6,negative,neutral
1532956_1,,neutral,0.1,0.1,neutral,neutral
1332525_1,,negative,-0.4,0.4,negative,neutral
1558641_1,,neutral,0.2,0.2,neutral,neutral
572061_1,,positive,0.3,0.3,positive,neutral
585405_1,,neutral,0.3,0.3,positive,neutral
527762_1,,negative,0,0,neutral,neutral
1153459_1,,positive,0.5,0.5,positive,neutral
1153459_2,,positive,0.1,0.1,neutral,positive
1658827_1,,neutral,-0.2,0.2,neutral,neutral
352230_1,,neutral,0,0,neutral,neutral
986292_2,,neutral,0,0,neutral,neutral
409189_1,,positive,0,0,neutral,neutral
1649337_1,,NA,-0.1,0.1,neutral,neutral
439397_1,,neutral,-0.1,0.1,neutral,neutral
439397_2,,NA,0,0,neutral,neutral
781991_1,,positive,0.7,0.7,positive,neutral
935706_1,,neutral,0.4,0.4,positive,neutral
536426_1,,positive,0.4,0.4,positive,neutral
536426_2,,NA,0.2,0.2,neutral,positive
1115870_1,,positive,0.4,0.4,positive,neutral
1115870_2,,neutral,0,0,neutral,neutral
1115870_3,,positive,0,0,neutral,neutral
395863_1,,neutral,0,0,neutral,neutral
1152054_1,,positive,0.5,0.5,positive,neutral
1152054_2,,positive,0.2,0.2,neutral,positive
1603554_1,,negative,0,0,neutral,neutral
216701_1,,neutral,0,0,neutral,neutral
456007_1,,neutral,0.2,0.2,neutral,neutral
456007_2,,positive,0.1,0.1,neutral,neutral
640309_1,,neutral,0.1,0.1,neutral,neutral
640309_2,,negative,-0.7,0.7,negative,neutral
640309_3,,neutral,-0.4,0.4,negative,neutral
416357_1,,neutral,0,0,neutral,neutral
416357_2,,NA,0.2,0.2,neutral,neutral
806565_1,,neutral,-0.1,0.1,neutral,neutral
806565_2,,negative,-0.2,0.2,neutral,neutral
1600504_1,,positive,0.8,0.8,positive,neutral
1600504_2,,positive,0.4,0.4,positive,positive
376813_1,,neutral,0,0,neutral,neutral
376813_2,,neutral,0,0,neutral,neutral
376813_3,,neutral,-0.6,0.6,negative,neutral
1064195_1,,positive,0.1,0.1,neutral,neutral
481771_1,,positive,0.9,0.9,positive,positive
519153_1,,neutral,0,0,neutral,neutral
1140039_1,,neutral,0,0,neutral,neutral
1140039_2,,neutral,0.2,0.2,neutral,neutral
179913_1,,positive,-0.2,0.2,neutral,neutral
179913_2,,NA,-0.3,0.3,negative,neutral
900223_1,,positive,0,0,neutral,neutral
900223_2,,neutral,0.4,0.4,positive,neutral
1552991_1,,negative,-0.2,0.2,neutral,neutral
1665663_1,,positive,0.4,0.4,positive,neutral
1665663_2,,positive,0.2,0.2,neutral,positive
802843_1,,neutral,0,0,neutral,neutral
802843_2,,positive,0.3,0.3,positive,positive
1350017_1,,positive,0,0,neutral,neutral
1350017_2,,neutral,0.2,0.2,neutral,neutral
1676174_1,,negative,-0.1,0.1,neutral,neutral
721878_1,,positive,0,0,neutral,neutral
721878_2,,neutral,0,0,neutral,neutral
238981_1,,neutral,-0.1,0.1,neutral,neutral
516899_1,,positive,0.4,0.4,positive,positive
281494_1,,neutral,0.4,0.4,positive,neutral
283523_1,,NA,0.3,0.3,positive,positive
1165937_1,,positive,0.8,0.8,positive,neutral
1165937_2,,NA,0.2,0.2,neutral,positive
444610_1,,positive,0,0,neutral,neutral
444610_2,,NA,0.2,0.2,neutral,neutral
1587061_1,,negative,0,0,neutral,neutral
1564093_1,,NA,0.3,0.3,positive,neutral
1564093_2,,neutral,0,0,neutral,neutral
1170283_1,,neutral,0,0,neutral,neutral
1535532_1,,neutral,0,0,neutral,neutral
1582569_1,,positive,0,0,neutral,positive
1323219_1,,neutral,-0.4,0.4,negative,neutral
222291_1,,positive,0.3,0.3,positive,neutral
222291_2,,negative,-0.3,0.3,negative,neutral
222291_3,,negative,-0.2,0.9,neutral,neutral
1500618_1,,negative,-0.8,0.8,negative,neutral
705953_1,,neutral,0.5,0.5,positive,neutral
544886_1,,neutral,-0.2,0.2,neutral,neutral
789225_2,,NA,0.9,0.9,positive,positive
291227_1,,positive,0.1,0.1,neutral,positive
258119_1,,neutral,0,0,neutral,neutral
1535935_1,,negative,-0.6,0.6,negative,neutral
438384_1,,neutral,0.1,0.1,neutral,neutral
707213_1,,neutral,0.1,0.1,neutral,neutral
528921_1,,negative,-0.7,0.7,negative,neutral
995655_1,,neutral,0,0,neutral,neutral
995655_2,,positive,0,0,neutral,positive
1140769_1,,positive,0.5,0.5,positive,neutral
1140769_2,,positive,0.2,0.2,neutral,neutral
1155393_1,,positive,0.1,0.1,neutral,neutral
1155393_2,,positive,0.3,0.3,positive,positive
1738469_1,,neutral,0.2,0.2,neutral,neutral
1586818_1,,neutral,-0.2,0.2,neutral,neutral
580461_1,,positive,0.8,0.8,positive,neutral
580461_2,,positive,0.5,0.5,positive,positive
1416330_1,,positive,0.7,0.7,positive,positive
1416330_2,,neutral,0.4,0.4,positive,neutral
1416330_3,,neutral,-0.3,0.3,negative,neutral
144030_1,,neutral,0.3,0.3,positive,neutral
144030_2,,positive,0.2,0.2,neutral,positive
850845_1,,positive,0.2,0.2,neutral,positive
850845_2,,positive,0.3,0.3,positive,positive
850845_3,,positive,0.8,0.8,positive,neutral
850845_4,,positive,0.9,0.9,positive,positive
1651730_1,,neutral,-0.6,0.6,negative,neutral
1651730_2,,neutral,0.1,0.1,neutral,neutral
1193859_1,,negative,0.5,0.5,positive,neutral
835743_1,,neutral,0.1,0.1,neutral,neutral
835743_2,,neutral,0.1,0.1,neutral,neutral
446663_1,,negative,0,0,neutral,neutral
1571316_1,,positive,0.9,0.9,positive,positive
814295_1,,neutral,0.4,0.4,positive,neutral
814295_2,,positive,0,0,neutral,positive
1341075_1,,negative,-0.4,0.4,negative,neutral
1341075_2,,neutral,-0.3,0.3,negative,neutral
1341075_3,,NA,0.1,0.1,neutral,neutral
465146_1,,positive,0.6,0.6,positive,positive
465146_2,,negative,0.2,0.2,neutral,neutral
1631756_1,,neutral,0,0,neutral,neutral
832405_1,,neutral,0,0,neutral,neutral
1065730_1,,positive,0.2,0.2,neutral,neutral
1065730_2,,neutral,0.3,0.3,positive,neutral
1065730_4,,negative,0.1,0.1,neutral,neutral
928787_1,,positive,-0.3,0.3,negative,neutral
1379319_1,,positive,0.7,0.7,positive,neutral
169292_1,,neutral,0,0,neutral,neutral
169292_2,,positive,0,0,neutral,positive
1685349_1,,neutral,-0.4,0.4,negative,neutral
1685349_2,,negative,-0.7,0.7,negative,neutral
460822_1,,neutral,-0.1,0.1,neutral,neutral
460822_2,,neutral,0.1,0.1,neutral,neutral
460822_3,,NA,0.3,0.3,positive,positive
1712885_1,,positive,0.3,0.3,positive,neutral
515145_1,,neutral,-0.2,0.2,neutral,neutral
524469_1,,positive,0,0,neutral,neutral
524469_2,,positive,0,0,neutral,neutral
524469_3,,positive,0.1,0.1,neutral,positive
964846_1,,neutral,-0.5,0.5,negative,neutral
1665812_1,,positive,0.2,0.2,neutral,neutral
153482_1,,NA,0.8,0.8,positive,positive
153482_2,,positive,0.3,0.3,positive,positive
946601_1,,positive,0.4,1.4,positive,positive
666835_1,,positive,0.5,1.6,positive,positive
477935_1,,positive,0.9,3.6,positive,positive
681202_1,,positive,0.8,1.7,positive,positive
242043_1,,positive,0.7,0.7,positive,positive
242043_2,,positive,0.9,0.9,positive,positive
1740498_1,,neutral,0,0,neutral,neutral
1062792_1,,positive,0,0,neutral,positive
1062792_2,,neutral,0.1,0.1,neutral,neutral
1062792_3,,neutral,0,0,neutral,neutral
403319_1,,positive,0.6,0.6,positive,positive
403319_2,,neutral,0,0,neutral,neutral
398755_1,,neutral,0,0,neutral,neutral
398755_2,,NA,0.1,0.1,neutral,positive
678190_1,,negative,-0.3,0.3,negative,neutral
1415402_1,,positive,0.8,0.8,positive,neutral
1415402_2,,neutral,0,0,neutral,neutral
1415402_3,,positive,0,0,neutral,positive
1010332_1,,negative,-0.1,0.1,neutral,neutral
1010332_2,,neutral,0,0,neutral,neutral
1345322_1,,positive,0,0.1,neutral,neutral
1421340_1,,positive,0.1,0.1,neutral,positive
1421340_2,,negative,-0.1,0.1,neutral,neutral
1421340_3,,NA,0.1,0.1,neutral,neutral
1586698_1,,positive,0.1,0.1,neutral,neutral
465233_1,,neutral,0.4,0.4,positive,neutral
655768_1,,positive,0.9,0.9,positive,positive
694697_1,,positive,0.8,0.8,positive,positive
175933_1,,positive,0,0,neutral,neutral
628221_1,,neutral,-0.1,0.1,neutral,neutral
984786_1,,positive,0,0,neutral,positive
984786_2,,neutral,0.1,0.1,neutral,neutral
984786_3,,negative,-0.4,0.4,negative,neutral
984786_4,,positive,0.4,0.4,positive,neutral
420232_1,,neutral,0.5,0.5,positive,neutral
420232_2,,positive,0.2,0.2,neutral,positive
1427411_1,,neutral,-0.1,0.1,neutral,neutral
1588384_1,,positive,0.3,0.7,positive,positive
795692_1,,neutral,0,0,neutral,neutral
795692_2,,neutral,-0.1,0.1,neutral,neutral
795692_3,,positive,0.4,0.4,positive,neutral
1473666_1,,positive,0.2,0.2,neutral,neutral
255784_1,,neutral,0.4,0.4,positive,neutral
787360_1,,positive,0.3,0.3,positive,neutral
596711_1,,positive,0.5,0.5,positive,neutral
596711_2,,positive,0.2,0.2,neutral,positive
201280_1,,positive,0,0,neutral,neutral
617082_2,,neutral,0.2,0.2,neutral,neutral
617082_3,,positive,0.7,0.7,positive,positive
521186_1,,positive,0.9,0.9,positive,positive
1147485_1,,positive,0.5,0.5,positive,neutral
1147485_2,,NA,0,0,neutral,positive
1511059_1,,neutral,0,0,neutral,neutral
613565_1,,positive,0,0,neutral,neutral
613565_2,,positive,0.6,0.6,positive,neutral
613565_3,,NA,0.1,0.1,neutral,neutral
526681_1,,negative,0,0,neutral,neutral
526681_2,,neutral,0,0,neutral,neutral
518772_1,,positive,0,0,neutral,positive
685560_1,,positive,0.4,0.4,positive,positive
1071093_1,,neutral,0,0,neutral,neutral
1071093_2,,neutral,0.3,0.3,positive,neutral
1071093_3,,NA,0.2,0.2,neutral,neutral
1071093_4,,positive,0.2,0.2,neutral,positive
327262_1,,positive,0.8,0.8,positive,neutral
1067588_1,,positive,0.2,0.2,neutral,positive
1067588_2,,positive,0.3,0.3,positive,neutral
1127986_1,,positive,0.2,0.2,neutral,neutral
1071335_1,,positive,0.4,0.4,positive,neutral
1389763_1,,positive,0.1,0.1,neutral,positive
1593242_1,,positive,0.3,0.3,positive,neutral
1416764_1,,positive,0.8,0.8,positive,neutral
241680_1,,NA,0.4,0.4,positive,neutral
241680_2,,positive,0.1,0.1,neutral,positive
1227945_2,,neutral,-0.4,0.4,negative,neutral
463349_1,,negative,-0.5,0.5,negative,neutral
463349_2,,negative,-0.4,0.4,negative,neutral
246272_1,,neutral,0.6,0.6,positive,neutral
733753_1,,negative,-0.6,0.6,negative,neutral
733753_2,,neutral,0.3,0.3,positive,neutral
733753_3,,negative,-0.7,0.7,negative,neutral
733753_4,,positive,0.2,0.2,neutral,positive
1213236_1,,neutral,-0.1,0.1,neutral,neutral
1213236_2,,NA,0.1,0.1,neutral,positive
748059_1,,positive,0,0,neutral,positive
399100_1,,positive,0.8,0.8,positive,neutral
1532237_1,,positive,0.9,0.9,positive,neutral
729735_1,,neutral,0,0,neutral,neutral
729735_2,,NA,-0.6,0.6,negative,neutral
201106_1,,positive,0,0,neutral,neutral
201106_2,,neutral,0,0,neutral,neutral
201106_3,,positive,0.9,0.9,positive,neutral
982467_1,,neutral,-0.3,0.3,negative,neutral
860028_1,,neutral,0,0,neutral,neutral
860028_2,,neutral,0,0,neutral,neutral
860028_3,,neutral,0,0,neutral,neutral
225298_1,,neutral,0.1,0.1,neutral,neutral
225298_2,,NA,0.2,0.2,neutral,neutral
1436429_1,,positive,0.9,0.9,positive,neutral
519688_1,,neutral,0,0,neutral,neutral
519688_2,,positive,0.3,0.3,positive,positive
169572_1,,positive,0,0,neutral,positive
169572_2,,positive,0.4,0.4,positive,neutral
531050_1,,positive,0.6,0.6,positive,positive
759821_1,,neutral,0,0,neutral,neutral
759821_2,,positive,0.6,0.6,positive,positive
1066547_1,,neutral,0,0,neutral,neutral
1070920_1,,positive,0,0,neutral,positive
1070920_2,,neutral,0,0,neutral,neutral
1070920_3,,neutral,0,0,neutral,neutral
415713_1,,positive,0.9,0.9,positive,neutral
1340269_1,,neutral,0.2,0.2,neutral,neutral
1340269_2,,neutral,0,0,neutral,neutral
1463675_1,,neutral,-0.1,0.1,neutral,neutral
931062_1,,NA,0,0,neutral,neutral
931062_2,,positive,0,0,neutral,positive
465909_1,,neutral,0.3,0.3,positive,neutral
465909_2,,positive,0.5,0.5,positive,neutral
869356_1,,positive,0,0,neutral,positive
869356_2,,neutral,0,0,neutral,neutral
635187_1,,positive,0.3,0.3,positive,neutral
635187_2,,NA,0.1,0.1,neutral,positive
682602_1,,neutral,-0.7,0.7,negative,neutral
595621_1,,positive,0.4,0.4,positive,neutral
595621_2,,positive,0,0,neutral,positive
1577000_1,,neutral,-0.7,0.7,negative,neutral
1577000_3,,NA,0.2,0.2,neutral,neutral
1066157_1,,positive,0.3,0.3,positive,positive
1066157_2,,neutral,0.3,0.3,positive,neutral
1066157_3,,positive,0,0,neutral,neutral
1066157_4,,positive,0.7,0.7,positive,neutral
1066157_5,,positive,0.3,0.3,positive,positive
686421_1,,negative,-0.5,0.5,negative,neutral
1251825_1,,neutral,0,0,neutral,neutral
882432_1,,neutral,0,0,neutral,neutral
882432_2,,positive,0,0,neutral,positive
1083375_1,,positive,0.4,0.4,positive,neutral
1083375_2,,negative,0.1,0.1,neutral,neutral
1393566_1,,negative,-0.5,0.5,negative,neutral
1393566_2,,neutral,0.4,0.4,positive,neutral
1092866_1,,neutral,0,0,neutral,neutral
1190469_1,,neutral,0.2,0.2,neutral,neutral
1190469_2,,positive,0.3,0.3,positive,positive
1615699_1,,neutral,0,0,neutral,neutral
1615699_2,,neutral,0,0,neutral,neutral
1615699_3,,NA,0,0,neutral,positive
1152877_1,,positive,0.6,0.6,positive,positive
464215_1,,neutral,-0.1,0.1,neutral,neutral
1027838_1,,NA,0,0,neutral,neutral
1027838_2,,neutral,0,0,neutral,neutral
1027838_3,,neutral,0.2,0.2,neutral,neutral
1583196_1,,positive,0,0,neutral,neutral
1583196_2,,positive,0.8,0.8,positive,neutral
1583196_3,,positive,0.3,0.3,positive,neutral
1464340_1,,positive,0.1,0.1,neutral,positive
1464340_2,,neutral,0,0,neutral,positive
1464340_3,,NA,0.1,0.1,neutral,neutral
605124_1,,positive,0.5,0.5,positive,neutral
605124_2,,positive,0.1,0.1,neutral,positive
451778_1,,negative,0.1,0.1,neutral,neutral
514619_1,,neutral,0,0,neutral,neutral
1479279_1,,positive,0.6,0.6,positive,neutral
152375_2,,negative,0,0,neutral,neutral
152375_3,,negative,-0.1,0.1,neutral,neutral
1198045_1,,positive,0.3,0.3,positive,positive
1198045_2,,neutral,0.1,0.1,neutral,neutral
1613386_1,,neutral,0.1,0.1,neutral,neutral
1468840_1,,positive,0,0,neutral,positive
737508_1,,positive,0.2,0.2,neutral,neutral
1445470_1,,neutral,0.1,0.1,neutral,neutral
1445470_2,,neutral,0.1,0.1,neutral,neutral
1445470_3,,NA,0.2,0.2,neutral,neutral
418583_1,,positive,0.5,0.5,positive,neutral
418583_2,,neutral,0,0,neutral,neutral
604111_1,,negative,-0.6,0.6,negative,neutral
604111_2,,neutral,0,0,neutral,neutral
1685241_1,,positive,0.2,0.2,neutral,neutral
529122_1,,neutral,-0.4,0.4,negative,neutral
520748_1,,positive,0.1,0.1,neutral,neutral
1180084_1,,neutral,0.3,0.3,positive,neutral
1180084_2,,positive,0.3,0.3,positive,positive
438471_1,,NA,0.9,0.9,positive,neutral
438471_2,,negative,-0.5,0.5,negative,neutral
438471_3,,positive,0.7,0.7,positive,neutral
438471_4,,negative,-0.7,0.7,negative,neutral
1415726_1,,neutral,-0.1,0.1,neutral,neutral
1415726_2,,neutral,-0.2,0.2,neutral,neutral
531285_1,,positive,0,0,neutral,positive
531285_2,,negative,-0.7,0.7,negative,neutral
803852_1,,negative,-0.2,0.2,neutral,neutral
1201433_2,,negative,-0.6,0.6,negative,neutral
461681_1,,neutral,-0.4,0.4,negative,neutral
217235_1,,negative,0,0,neutral,neutral
217235_2,,positive,0.3,0.3,positive,positive
1607009_1,,negative,-0.1,0.1,neutral,neutral
1607009_2,,negative,0.1,0.1,neutral,neutral
1379172_1,,positive,0,0,neutral,positive
1379172_2,,neutral,0.4,0.4,positive,neutral
1379172_3,,neutral,0,0,neutral,neutral
248572_1,,positive,0.9,0.9,positive,neutral
1117634_1,,NA,0.4,0.4,positive,neutral
1117634_2,,NA,0.1,0.1,neutral,positive
670312_1,,positive,0.7,0.7,positive,neutral
670312_2,,NA,0,0,neutral,neutral
608344_1,,positive,0.2,0.2,neutral,neutral
608344_2,,positive,0.7,0.7,positive,positive
608344_3,,negative,0.1,0.1,neutral,neutral
514901_1,,positive,0.2,0.2,neutral,positive
514901_2,,neutral,0.2,0.2,neutral,neutral
514901_3,,NA,0.2,0.5,neutral,neutral
1116483_1,,neutral,0.3,0.3,positive,neutral
1116483_2,,positive,0,0,neutral,positive
169844_1,,positive,0,0,neutral,positive
1616089_1,,positive,0.1,0.1,neutral,neutral
1616089_2,,positive,0.1,0.1,neutral,neutral
833875_1,,neutral,0,0,neutral,neutral
833875_2,,NA,0.2,0.2,neutral,neutral
979673_1,,neutral,0,0,neutral,neutral
979673_2,,neutral,0,0,neutral,neutral
979673_3,,neutral,0,0,neutral,neutral
1676480_1,,neutral,0.1,0.1,neutral,neutral
673090_1,,negative,-0.3,0.3,negative,neutral
673090_2,,negative,-0.2,0.2,neutral,neutral
1624651_1,,NA,0.2,0.2,neutral,neutral
1624651_2,,positive,0.3,0.3,positive,neutral
1624651_3,,positive,0.1,0.1,neutral,neutral
1003216_1,,neutral,0,0,neutral,neutral
1003216_3,,neutral,-0.1,0.1,neutral,neutral
1003216_4,,NA,0.1,0.1,neutral,neutral
1166809_1,,positive,0,0,neutral,neutral
